Date,Open,High,Low,Close,Volume
2025-07-31,465.0,469.3900146484375,455.0,457.6000061035156,2066423.0
2025-08-01,460.0,461.5,454.79998779296875,458.4700012207031,2146032.0
2025-08-04,458.4700012207031,462.0,455.510009765625,460.8399963378906,2673024.0
2025-08-05,461.5,475.75,461.5,470.4200134277344,4778350.0
2025-08-06,470.989990234375,473.0,449.9800109863281,465.5299987792969,6692036.0
2025-08-07,460.0,460.8800048828125,446.5,449.3800048828125,2787767.0
2025-08-08,449.3800048828125,475.0,440.0,453.2300109863281,10147069.0
2025-08-11,459.0,465.0,451.1000061035156,452.25,2716599.0
2025-08-12,451.8900146484375,455.1000061035156,446.20001220703125,447.25,1834615.0
2025-08-13,447.29998779296875,453.0,441.04998779296875,442.4800109863281,1415239.0
2025-08-15,443.0,445.79998779296875,441.1499938964844,442.3299865722656,2249571.0
2025-08-18,443.0,446.8500061035156,440.05999755859375,444.32000732421875,1140487.0
2025-08-19,444.32000732421875,445.989990234375,439.5,441.5400085449219,1540546.0
2025-08-20,441.5400085449219,443.0,435.8999938964844,436.6600036621094,1817922.0
2025-08-21,437.0,442.5,433.5,433.94000244140625,7185967.0
2025-08-22,436.9800109863281,442.0,434.79998779296875,437.1199951171875,5105826.0
2025-08-25,437.1099853515625,439.7900085449219,434.0,436.6499938964844,692494.0
2025-08-26,436.739990234375,444.8699951171875,435.0,441.8299865722656,2316037.0
2025-08-27,444.510009765625,452.20001220703125,439.5,440.4599914550781,2492253.0
2025-08-28,440.0,442.0,434.0,436.44000244140625,1235448.0
2025-08-29,437.25,440.0,435.54998779296875,436.30999755859375,725022.0
2025-09-01,434.0,440.8800048828125,425.0,433.54998779296875,2576761.0
2025-09-02,433.5,440.1499938964844,430.510009765625,439.260009765625,1246210.0
2025-09-03,440.5,448.4800109863281,440.5,445.6499938964844,4199286.0
2025-09-04,447.0,454.70001220703125,446.5,450.69000244140625,3414581.0
2025-09-05,451.0,453.0,444.20001220703125,447.0799865722656,1351142.0
2025-09-08,446.0,452.1099853515625,445.0,450.0299987792969,2271795.0
2025-09-09,451.989990234375,459.8999938964844,449.04998779296875,457.0899963378906,3184024.0
2025-09-10,458.0,461.3900146484375,455.0,455.8699951171875,1778983.0
2025-09-11,454.0,458.4599914550781,451.6000061035156,452.95001220703125,747686.0
2025-09-12,452.0,454.8599853515625,445.0,446.989990234375,604518.0
2025-09-15,448.010009765625,459.0,447.010009765625,456.2099914550781,863105.0
2025-09-16,457.1499938964844,460.0,451.95001220703125,452.5899963378906,1595164.0
2025-09-17,453.9800109863281,454.5,448.489990234375,452.4599914550781,865622.0
2025-09-18,454.0,455.5,451.5,453.1499938964844,977164.0
2025-09-19,453.2900085449219,455.0,451.0,451.6499938964844,514239.0
2025-09-22,452.989990234375,453.989990234375,447.5,448.7300109863281,1335828.0
2025-09-23,448.7300109863281,448.7300109863281,448.7300109863281,448.7300109863281,0.0
2025-09-24,448.0,452.0,443.010009765625,443.9100036621094,1320212.0
2025-09-25,447.0,447.0,441.70001220703125,442.17999267578125,1914578.0
2025-09-26,443.5,455.3999938964844,443.260009765625,453.5400085449219,6755801.0
2025-09-29,457.0,469.8900146484375,452.0,467.6199951171875,4126708.0
2025-09-30,469.0,474.2900085449219,462.0,462.8399963378906,3227258.0
2025-10-01,465.0,467.489990234375,458.5,464.6000061035156,2236492.0
2025-10-02,466.989990234375,467.3999938964844,459.1099853515625,463.4700012207031,2343001.0
2025-10-03,467.0,484.0,467.0,481.69000244140625,5450020.0
2025-10-06,485.0,494.8999938964844,480.0,486.6199951171875,4486357.0
2025-10-07,486.6199951171875,486.6199951171875,486.6199951171875,486.6199951171875,0.0
2025-10-08,482.0,482.0,473.1000061035156,475.3800048828125,2927164.0
2025-10-09,475.3800048828125,477.8500061035156,470.1000061035156,475.1600036621094,1630983.0
2025-10-10,473.5,489.0,468.489990234375,481.0400085449219,3039458.0
2025-10-13,475.1000061035156,478.0,467.0,474.0400085449219,3481489.0
2025-10-14,478.0,484.989990234375,476.0,477.239990234375,2705867.0
2025-10-15,481.0,488.989990234375,477.0,482.44000244140625,3445854.0
2025-10-16,483.0,486.8399963378906,477.20001220703125,478.1600036621094,1247476.0
2025-10-17,479.0,481.489990234375,475.510009765625,477.2300109863281,971397.0
2025-10-20,480.0,481.32000732421875,475.5,480.6199951171875,1280352.0
2025-10-21,481.989990234375,492.489990234375,481.989990234375,486.9800109863281,3777246.0
2025-10-22,488.6499938964844,488.6499938964844,475.5,476.7300109863281,2933956.0
2025-10-23,477.989990234375,482.8999938964844,468.510009765625,478.0,4572921.0
2025-10-24,478.989990234375,480.9800109863281,472.0199890136719,477.2799987792969,1077724.0
2025-10-27,476.989990234375,479.989990234375,472.1000061035156,476.42999267578125,928332.0
2025-10-28,476.0,481.5,475.0,475.6300048828125,1091260.0
2025-10-29,475.0299987792969,480.5,473.0299987792969,473.9200134277344,896031.0
